"hh_ID","lid","PC6","type","longitude","latitude","PC4"
36675,"home_4170","2531XP","home","4.29684327664712","52.0571215113287","2531"
35487,"home_4171","2531XP","home","4.29684327664712","52.0571215113287","2531"
36456,"home_4172","2531XP","home","4.29684327664712","52.0571215113287","2531"
36893,"home_4173","2531XP","home","4.29684327664712","52.0571215113287","2531"
34397,"home_4174","2531XP","home","4.29684327664712","52.0571215113287","2531"
35455,"home_4175","2531XP","home","4.29684327664712","52.0571215113287","2531"
36265,"home_4176","2531XP","home","4.29684327664712","52.0571215113287","2531"
36184,"home_4177","2531XP","home","4.29684327664712","52.0571215113287","2531"
35053,"home_4178","2531XP","home","4.29684327664712","52.0571215113287","2531"
36619,"home_4179","2531XP","home","4.29684327664712","52.0571215113287","2531"
34798,"home_4180","2531XP","home","4.29684327664712","52.0571215113287","2531"
34685,"home_4181","2531XP","home","4.29684327664712","52.0571215113287","2531"
36862,"home_4182","2531XP","home","4.29684327664712","52.0571215113287","2531"
35862,"home_4183","2531XP","home","4.29684327664712","52.0571215113287","2531"
36860,"home_4184","2531XP","home","4.29684327664712","52.0571215113287","2531"
34534,"home_4185","2531XP","home","4.29684327664712","52.0571215113287","2531"
36615,"home_4186","2531XP","home","4.29684327664712","52.0571215113287","2531"
35843,"home_4187","2531XP","home","4.29684327664712","52.0571215113287","2531"
35232,"home_4188","2531XP","home","4.29684327664712","52.0571215113287","2531"
35689,"home_4189","2531XP","home","4.29684327664712","52.0571215113287","2531"
34847,"home_4190","2531XP","home","4.29684327664712","52.0571215113287","2531"
35036,"home_4191","2531XP","home","4.29684327664712","52.0571215113287","2531"
35401,"home_4192","2531XP","home","4.29684327664712","52.0571215113287","2531"
36913,"home_4193","2531XP","home","4.29684327664712","52.0571215113287","2531"
35818,"home_4194","2531XP","home","4.29684327664712","52.0571215113287","2531"
35280,"home_4195","2531XP","home","4.29684327664712","52.0571215113287","2531"
37505,"home_4196","2531XP","home","4.29684327664712","52.0571215113287","2531"
35171,"home_4197","2531XP","home","4.29684327664712","52.0571215113287","2531"
34628,"home_4198","2531XP","home","4.29684327664712","52.0571215113287","2531"
37588,"home_4199","2531XR","home","4.29769591492712","52.056907819966","2531"
34848,"home_4200","2531XR","home","4.29769591492712","52.056907819966","2531"
34451,"home_4201","2531XR","home","4.29769591492712","52.056907819966","2531"
35459,"home_4202","2531XR","home","4.29769591492712","52.056907819966","2531"
35932,"home_4203","2531XR","home","4.29769591492712","52.056907819966","2531"
35066,"home_4204","2531XR","home","4.29769591492712","52.056907819966","2531"
35235,"home_4205","2531XR","home","4.29769591492712","52.056907819966","2531"
37198,"home_4206","2531XR","home","4.29769591492712","52.056907819966","2531"
37240,"home_4207","2531XR","home","4.29769591492712","52.056907819966","2531"
35026,"home_4208","2531XR","home","4.29769591492712","52.056907819966","2531"
36020,"home_4209","2531XR","home","4.29769591492712","52.056907819966","2531"
36844,"home_4210","2531XR","home","4.29769591492712","52.056907819966","2531"
35948,"home_4211","2531XR","home","4.29769591492712","52.056907819966","2531"
35296,"home_4212","2531XR","home","4.29769591492712","52.056907819966","2531"
35438,"home_4213","2531XR","home","4.29769591492712","52.056907819966","2531"
34771,"home_4214","2531XS","home","4.29618126867464","52.0575315970314","2531"
37346,"home_4215","2531XS","home","4.29618126867464","52.0575315970314","2531"
35118,"home_4216","2531XS","home","4.29618126867464","52.0575315970314","2531"
36826,"home_4217","2531XS","home","4.29618126867464","52.0575315970314","2531"
37594,"home_4218","2531XS","home","4.29618126867464","52.0575315970314","2531"
35895,"home_4219","2531XS","home","4.29618126867464","52.0575315970314","2531"
37502,"home_4220","2531XS","home","4.29618126867464","52.0575315970314","2531"
35368,"home_4221","2531XS","home","4.29618126867464","52.0575315970314","2531"
34525,"home_4222","2531XS","home","4.29618126867464","52.0575315970314","2531"
36195,"home_4223","2531XS","home","4.29618126867464","52.0575315970314","2531"
34929,"home_4224","2531XS","home","4.29618126867464","52.0575315970314","2531"
36585,"home_4225","2531XS","home","4.29618126867464","52.0575315970314","2531"
35972,"home_4226","2531XS","home","4.29618126867464","52.0575315970314","2531"
34725,"home_4227","2531XS","home","4.29618126867464","52.0575315970314","2531"
34549,"home_4228","2531XS","home","4.29618126867464","52.0575315970314","2531"
34949,"home_4229","2531XS","home","4.29618126867464","52.0575315970314","2531"
35044,"home_4230","2531XS","home","4.29618126867464","52.0575315970314","2531"
36601,"home_4231","2531XS","home","4.29618126867464","52.0575315970314","2531"
36550,"home_4232","2531XS","home","4.29618126867464","52.0575315970314","2531"
35583,"home_4233","2531XS","home","4.29618126867464","52.0575315970314","2531"
37072,"home_4234","2531XS","home","4.29618126867464","52.0575315970314","2531"
37278,"home_4235","2531XS","home","4.29618126867464","52.0575315970314","2531"
37530,"home_4236","2531XS","home","4.29618126867464","52.0575315970314","2531"
36302,"home_4237","2531XS","home","4.29618126867464","52.0575315970314","2531"
34890,"home_4238","2531XS","home","4.29618126867464","52.0575315970314","2531"
36028,"home_4239","2531XS","home","4.29618126867464","52.0575315970314","2531"
34602,"home_4240","2531XS","home","4.29618126867464","52.0575315970314","2531"
35545,"home_4241","2531XS","home","4.29618126867464","52.0575315970314","2531"
35414,"home_4242","2531XS","home","4.29618126867464","52.0575315970314","2531"
36854,"home_4243","2531XS","home","4.29618126867464","52.0575315970314","2531"
35692,"home_4244","2531XS","home","4.29618126867464","52.0575315970314","2531"
35713,"home_4245","2531XS","home","4.29618126867464","52.0575315970314","2531"
36696,"home_4246","2531XS","home","4.29618126867464","52.0575315970314","2531"
37056,"home_4247","2531XS","home","4.29618126867464","52.0575315970314","2531"
36304,"home_4248","2531XT","home","4.29694496336483","52.0573481671361","2531"
37646,"home_4249","2531XT","home","4.29694496336483","52.0573481671361","2531"
37614,"home_4250","2531XT","home","4.29694496336483","52.0573481671361","2531"
35643,"home_4251","2531XT","home","4.29694496336483","52.0573481671361","2531"
34878,"home_4252","2531XT","home","4.29694496336483","52.0573481671361","2531"
35483,"home_4253","2531XT","home","4.29694496336483","52.0573481671361","2531"
35254,"home_4254","2531XT","home","4.29694496336483","52.0573481671361","2531"
35073,"home_4255","2531XT","home","4.29694496336483","52.0573481671361","2531"
35493,"home_4256","2531XT","home","4.29694496336483","52.0573481671361","2531"
37058,"home_4257","2531XT","home","4.29694496336483","52.0573481671361","2531"
36484,"home_4258","2531XT","home","4.29694496336483","52.0573481671361","2531"
35632,"home_4259","2531XT","home","4.29694496336483","52.0573481671361","2531"
36643,"home_4260","2531XT","home","4.29694496336483","52.0573481671361","2531"
37147,"home_4261","2531XT","home","4.29694496336483","52.0573481671361","2531"
34415,"home_4262","2531XT","home","4.29694496336483","52.0573481671361","2531"
34762,"home_4263","2531XT","home","4.29694496336483","52.0573481671361","2531"
35394,"home_4264","2531XT","home","4.29694496336483","52.0573481671361","2531"
35268,"home_4265","2531XT","home","4.29694496336483","52.0573481671361","2531"
36957,"home_4266","2531XT","home","4.29694496336483","52.0573481671361","2531"
34482,"home_4267","2531XT","home","4.29694496336483","52.0573481671361","2531"
36235,"home_4268","2531XT","home","4.29694496336483","52.0573481671361","2531"
35330,"home_4269","2531XT","home","4.29694496336483","52.0573481671361","2531"
35761,"home_4270","2531XT","home","4.29694496336483","52.0573481671361","2531"
34957,"home_4271","2531XT","home","4.29694496336483","52.0573481671361","2531"
37088,"home_4272","2531XT","home","4.29694496336483","52.0573481671361","2531"
34699,"home_4273","2531XT","home","4.29694496336483","52.0573481671361","2531"
34811,"home_4274","2531XT","home","4.29694496336483","52.0573481671361","2531"
37537,"home_4275","2531XT","home","4.29694496336483","52.0573481671361","2531"
37461,"home_4276","2531XT","home","4.29694496336483","52.0573481671361","2531"
35060,"home_4277","2531XT","home","4.29694496336483","52.0573481671361","2531"
35719,"home_4278","2531XT","home","4.29694496336483","52.0573481671361","2531"
34618,"home_4279","2531XT","home","4.29694496336483","52.0573481671361","2531"
37419,"home_4280","2531XT","home","4.29694496336483","52.0573481671361","2531"
36554,"home_4281","2531XT","home","4.29694496336483","52.0573481671361","2531"
34502,"home_4282","2531XT","home","4.29694496336483","52.0573481671361","2531"
34378,"home_4283","2531XV","home","4.29769387397552","52.0571504984286","2531"
37617,"home_4284","2531XV","home","4.29769387397552","52.0571504984286","2531"
36427,"home_4285","2531XV","home","4.29769387397552","52.0571504984286","2531"
37321,"home_4286","2531XV","home","4.29769387397552","52.0571504984286","2531"
35737,"home_4287","2531XV","home","4.29769387397552","52.0571504984286","2531"
37486,"home_4288","2531XV","home","4.29769387397552","52.0571504984286","2531"
37446,"home_4289","2531XV","home","4.29769387397552","52.0571504984286","2531"
37692,"home_4290","2531XV","home","4.29769387397552","52.0571504984286","2531"
37179,"home_4291","2531XV","home","4.29769387397552","52.0571504984286","2531"
35789,"home_4292","2531XV","home","4.29769387397552","52.0571504984286","2531"
37247,"home_4293","2531XV","home","4.29769387397552","52.0571504984286","2531"
36605,"home_4294","2531XV","home","4.29769387397552","52.0571504984286","2531"
36841,"home_4295","2531XV","home","4.29769387397552","52.0571504984286","2531"
36110,"home_4296","2531XV","home","4.29769387397552","52.0571504984286","2531"
36368,"home_4297","2531XV","home","4.29769387397552","52.0571504984286","2531"
36502,"home_4298","2531XV","home","4.29769387397552","52.0571504984286","2531"
34674,"home_4299","2531XW","home","4.29568456328211","52.0577812613583","2531"
37123,"home_4300","2531XW","home","4.29568456328211","52.0577812613583","2531"
36075,"home_4301","2531XW","home","4.29568456328211","52.0577812613583","2531"
34986,"home_4302","2531XW","home","4.29568456328211","52.0577812613583","2531"
36271,"home_4303","2531XW","home","4.29568456328211","52.0577812613583","2531"
34822,"home_4304","2531XW","home","4.29568456328211","52.0577812613583","2531"
37385,"home_4305","2531XW","home","4.29568456328211","52.0577812613583","2531"
34349,"home_4306","2531XW","home","4.29568456328211","52.0577812613583","2531"
37269,"home_4307","2531XW","home","4.29568456328211","52.0577812613583","2531"
35716,"home_4308","2531XW","home","4.29568456328211","52.0577812613583","2531"
35642,"home_4309","2531XW","home","4.29568456328211","52.0577812613583","2531"
36431,"home_4310","2531XW","home","4.29568456328211","52.0577812613583","2531"
37277,"home_4311","2531XW","home","4.29568456328211","52.0577812613583","2531"
36742,"home_4312","2531XX","home","4.29537571990716","52.0574357629276","2531"
35259,"home_4313","2531XX","home","4.29537571990716","52.0574357629276","2531"
37063,"home_4314","2531XX","home","4.29537571990716","52.0574357629276","2531"
36463,"home_4315","2531XX","home","4.29537571990716","52.0574357629276","2531"
36224,"home_4316","2531XX","home","4.29537571990716","52.0574357629276","2531"
37074,"home_4317","2531XX","home","4.29537571990716","52.0574357629276","2531"
34854,"home_4318","2531XX","home","4.29537571990716","52.0574357629276","2531"
35508,"home_4319","2531XX","home","4.29537571990716","52.0574357629276","2531"
36820,"home_4320","2531XX","home","4.29537571990716","52.0574357629276","2531"
37417,"home_4321","2531XX","home","4.29537571990716","52.0574357629276","2531"
37206,"home_4322","2531XX","home","4.29537571990716","52.0574357629276","2531"
36188,"home_4323","2531XX","home","4.29537571990716","52.0574357629276","2531"
37244,"home_4324","2531XX","home","4.29537571990716","52.0574357629276","2531"
36732,"home_4325","2531XX","home","4.29537571990716","52.0574357629276","2531"
36057,"home_4326","2531XX","home","4.29537571990716","52.0574357629276","2531"
36079,"home_4327","2531XX","home","4.29537571990716","52.0574357629276","2531"
36323,"home_4328","2531XX","home","4.29537571990716","52.0574357629276","2531"
34676,"home_4329","2531XX","home","4.29537571990716","52.0574357629276","2531"
35340,"home_4330","2531XX","home","4.29537571990716","52.0574357629276","2531"
35941,"home_4331","2531XZ","home","4.29563187522458","52.0571974376656","2531"
36912,"home_4332","2531XZ","home","4.29563187522458","52.0571974376656","2531"
36984,"home_4333","2531XZ","home","4.29563187522458","52.0571974376656","2531"
35893,"home_4334","2531XZ","home","4.29563187522458","52.0571974376656","2531"
35037,"home_4335","2531XZ","home","4.29563187522458","52.0571974376656","2531"
34443,"home_4336","2531XZ","home","4.29563187522458","52.0571974376656","2531"
37442,"home_4337","2531XZ","home","4.29563187522458","52.0571974376656","2531"
35156,"home_4338","2531XZ","home","4.29563187522458","52.0571974376656","2531"
36186,"home_4339","2531XZ","home","4.29563187522458","52.0571974376656","2531"
35192,"home_4340","2531XZ","home","4.29563187522458","52.0571974376656","2531"
36857,"home_4341","2531XZ","home","4.29563187522458","52.0571974376656","2531"
34535,"home_4342","2531XZ","home","4.29563187522458","52.0571974376656","2531"
37134,"home_4343","2531XZ","home","4.29563187522458","52.0571974376656","2531"
37031,"home_4344","2531XZ","home","4.29563187522458","52.0571974376656","2531"
35553,"home_4345","2531XZ","home","4.29563187522458","52.0571974376656","2531"
35393,"home_4346","2531XZ","home","4.29563187522458","52.0571974376656","2531"
23258,"home_4347","2532AA","home","4.29367952058","52.0430628622633","2532"
24003,"home_4348","2532AA","home","4.29367952058","52.0430628622633","2532"
22546,"home_4349","2532AA","home","4.29367952058","52.0430628622633","2532"
22406,"home_4350","2532AA","home","4.29367952058","52.0430628622633","2532"
23049,"home_4351","2532AA","home","4.29367952058","52.0430628622633","2532"
22688,"home_4352","2532AA","home","4.29367952058","52.0430628622633","2532"
24016,"home_4353","2532AA","home","4.29367952058","52.0430628622633","2532"
22970,"home_4354","2532AA","home","4.29367952058","52.0430628622633","2532"
23516,"home_4355","2532AA","home","4.29367952058","52.0430628622633","2532"
23236,"home_4356","2532AA","home","4.29367952058","52.0430628622633","2532"
22170,"home_4357","2532AA","home","4.29367952058","52.0430628622633","2532"
23261,"home_4358","2532AA","home","4.29367952058","52.0430628622633","2532"
23887,"home_4359","2532AA","home","4.29367952058","52.0430628622633","2532"
23832,"home_4360","2532AA","home","4.29367952058","52.0430628622633","2532"
22773,"home_4361","2532AB","home","4.29245956096369","52.0428999065432","2532"
22428,"home_4362","2532AB","home","4.29245956096369","52.0428999065432","2532"
24243,"home_4363","2532AB","home","4.29245956096369","52.0428999065432","2532"
24251,"home_4364","2532AB","home","4.29245956096369","52.0428999065432","2532"
23413,"home_4365","2532AB","home","4.29245956096369","52.0428999065432","2532"
23437,"home_4366","2532AB","home","4.29245956096369","52.0428999065432","2532"
23932,"home_4367","2532AB","home","4.29245956096369","52.0428999065432","2532"
22196,"home_4368","2532AB","home","4.29245956096369","52.0428999065432","2532"
23435,"home_4369","2532AB","home","4.29245956096369","52.0428999065432","2532"
23442,"home_4370","2532AB","home","4.29245956096369","52.0428999065432","2532"
23241,"home_4371","2532AB","home","4.29245956096369","52.0428999065432","2532"
24129,"home_4372","2532AB","home","4.29245956096369","52.0428999065432","2532"
23101,"home_4373","2532AB","home","4.29245956096369","52.0428999065432","2532"
22743,"home_4374","2532AB","home","4.29245956096369","52.0428999065432","2532"
24178,"home_4375","2532AB","home","4.29245956096369","52.0428999065432","2532"
22441,"home_4376","2532AB","home","4.29245956096369","52.0428999065432","2532"
22823,"home_4377","2532AB","home","4.29245956096369","52.0428999065432","2532"
22641,"home_4378","2532AB","home","4.29245956096369","52.0428999065432","2532"
22239,"home_4379","2532AB","home","4.29245956096369","52.0428999065432","2532"
23695,"home_4380","2532AB","home","4.29245956096369","52.0428999065432","2532"
22928,"home_4381","2532AB","home","4.29245956096369","52.0428999065432","2532"
23951,"home_4382","2532AB","home","4.29245956096369","52.0428999065432","2532"
22967,"home_4383","2532AB","home","4.29245956096369","52.0428999065432","2532"
24233,"home_4384","2532AC","home","4.29176325127809","52.0426010120281","2532"
23042,"home_4385","2532AC","home","4.29176325127809","52.0426010120281","2532"
22838,"home_4386","2532AC","home","4.29176325127809","52.0426010120281","2532"
22522,"home_4387","2532AC","home","4.29176325127809","52.0426010120281","2532"
23537,"home_4388","2532AC","home","4.29176325127809","52.0426010120281","2532"
24335,"home_4389","2532AC","home","4.29176325127809","52.0426010120281","2532"
23404,"home_4390","2532AC","home","4.29176325127809","52.0426010120281","2532"
24162,"home_4391","2532AC","home","4.29176325127809","52.0426010120281","2532"
23338,"home_4392","2532AC","home","4.29176325127809","52.0426010120281","2532"
24055,"home_4393","2532AC","home","4.29176325127809","52.0426010120281","2532"
23528,"home_4394","2532AC","home","4.29176325127809","52.0426010120281","2532"
22160,"home_4395","2532AC","home","4.29176325127809","52.0426010120281","2532"
23288,"home_4396","2532AC","home","4.29176325127809","52.0426010120281","2532"
22848,"home_4397","2532AC","home","4.29176325127809","52.0426010120281","2532"
22656,"home_4398","2532AC","home","4.29176325127809","52.0426010120281","2532"
22360,"home_4399","2532AC","home","4.29176325127809","52.0426010120281","2532"
22649,"home_4400","2532AC","home","4.29176325127809","52.0426010120281","2532"
22388,"home_4401","2532AC","home","4.29176325127809","52.0426010120281","2532"
24152,"home_4402","2532AC","home","4.29176325127809","52.0426010120281","2532"
23548,"home_4403","2532AC","home","4.29176325127809","52.0426010120281","2532"
23276,"home_4404","2532AD","home","4.29049811773488","52.0428836164379","2532"
23691,"home_4405","2532AD","home","4.29049811773488","52.0428836164379","2532"
23456,"home_4406","2532AD","home","4.29049811773488","52.0428836164379","2532"
23474,"home_4407","2532AD","home","4.29049811773488","52.0428836164379","2532"
22263,"home_4408","2532AD","home","4.29049811773488","52.0428836164379","2532"
22866,"home_4409","2532AD","home","4.29049811773488","52.0428836164379","2532"
23914,"home_4410","2532AD","home","4.29049811773488","52.0428836164379","2532"
23418,"home_4411","2532AD","home","4.29049811773488","52.0428836164379","2532"
22795,"home_4412","2532AD","home","4.29049811773488","52.0428836164379","2532"
23376,"home_4413","2532AD","home","4.29049811773488","52.0428836164379","2532"
22178,"home_4414","2532AD","home","4.29049811773488","52.0428836164379","2532"
23003,"home_4415","2532AD","home","4.29049811773488","52.0428836164379","2532"
23256,"home_4416","2532AD","home","4.29049811773488","52.0428836164379","2532"
22655,"home_4417","2532AD","home","4.29049811773488","52.0428836164379","2532"
23292,"home_4418","2532AD","home","4.29049811773488","52.0428836164379","2532"
22772,"home_4419","2532AD","home","4.29049811773488","52.0428836164379","2532"
23127,"home_4420","2532AD","home","4.29049811773488","52.0428836164379","2532"
23847,"home_4421","2532AD","home","4.29049811773488","52.0428836164379","2532"
22456,"home_4422","2532AD","home","4.29049811773488","52.0428836164379","2532"
23673,"home_4423","2532AD","home","4.29049811773488","52.0428836164379","2532"
22572,"home_4424","2532AD","home","4.29049811773488","52.0428836164379","2532"
23830,"home_4425","2532AD","home","4.29049811773488","52.0428836164379","2532"
23056,"home_4426","2532AD","home","4.29049811773488","52.0428836164379","2532"
23514,"home_4427","2532AD","home","4.29049811773488","52.0428836164379","2532"
22747,"home_4428","2532AE","home","4.29124067106386","52.0429720443458","2532"
23070,"home_4429","2532AE","home","4.29124067106386","52.0429720443458","2532"
23407,"home_4430","2532AE","home","4.29124067106386","52.0429720443458","2532"
23512,"home_4431","2532AE","home","4.29124067106386","52.0429720443458","2532"
22284,"home_4432","2532AE","home","4.29124067106386","52.0429720443458","2532"
23380,"home_4433","2532AE","home","4.29124067106386","52.0429720443458","2532"
24193,"home_4434","2532AE","home","4.29124067106386","52.0429720443458","2532"
23835,"home_4435","2532AE","home","4.29124067106386","52.0429720443458","2532"
22537,"home_4436","2532AE","home","4.29124067106386","52.0429720443458","2532"
22367,"home_4437","2532AE","home","4.29124067106386","52.0429720443458","2532"
23365,"home_4438","2532AE","home","4.29124067106386","52.0429720443458","2532"
24100,"home_4439","2532AE","home","4.29124067106386","52.0429720443458","2532"
22886,"home_4440","2532AE","home","4.29124067106386","52.0429720443458","2532"
23713,"home_4441","2532AE","home","4.29124067106386","52.0429720443458","2532"
22233,"home_4442","2532AE","home","4.29124067106386","52.0429720443458","2532"
22729,"home_4443","2532AE","home","4.29124067106386","52.0429720443458","2532"
23894,"home_4444","2532AE","home","4.29124067106386","52.0429720443458","2532"
22614,"home_4445","2532AE","home","4.29124067106386","52.0429720443458","2532"
23752,"home_4446","2532AE","home","4.29124067106386","52.0429720443458","2532"
22856,"home_4447","2532AE","home","4.29124067106386","52.0429720443458","2532"
23858,"home_4448","2532AE","home","4.29124067106386","52.0429720443458","2532"
22982,"home_4449","2532AE","home","4.29124067106386","52.0429720443458","2532"
23438,"home_4450","2532AG","home","4.29196749100543","52.0430447371045","2532"
22470,"home_4451","2532AG","home","4.29196749100543","52.0430447371045","2532"
23080,"home_4452","2532AG","home","4.29196749100543","52.0430447371045","2532"
22935,"home_4453","2532AG","home","4.29196749100543","52.0430447371045","2532"
22203,"home_4454","2532AG","home","4.29196749100543","52.0430447371045","2532"
23340,"home_4455","2532AG","home","4.29196749100543","52.0430447371045","2532"
23084,"home_4456","2532AG","home","4.29196749100543","52.0430447371045","2532"
23850,"home_4457","2532AG","home","4.29196749100543","52.0430447371045","2532"
23543,"home_4458","2532AG","home","4.29196749100543","52.0430447371045","2532"
22224,"home_4459","2532AG","home","4.29196749100543","52.0430447371045","2532"
22215,"home_4460","2532AG","home","4.29196749100543","52.0430447371045","2532"
23494,"home_4461","2532AG","home","4.29196749100543","52.0430447371045","2532"
23118,"home_4462","2532AG","home","4.29196749100543","52.0430447371045","2532"
23238,"home_4463","2532AG","home","4.29196749100543","52.0430447371045","2532"
22921,"home_4464","2532AG","home","4.29196749100543","52.0430447371045","2532"
23368,"home_4465","2532AG","home","4.29196749100543","52.0430447371045","2532"
23416,"home_4466","2532AG","home","4.29196749100543","52.0430447371045","2532"
24297,"home_4467","2532AG","home","4.29196749100543","52.0430447371045","2532"
23502,"home_4468","2532AG","home","4.29196749100543","52.0430447371045","2532"
22569,"home_4469","2532AG","home","4.29196749100543","52.0430447371045","2532"
23945,"home_4470","2532AG","home","4.29196749100543","52.0430447371045","2532"
22484,"home_4471","2532AG","home","4.29196749100543","52.0430447371045","2532"
22887,"home_4472","2532AG","home","4.29196749100543","52.0430447371045","2532"
23454,"home_4473","2532AG","home","4.29196749100543","52.0430447371045","2532"
22507,"home_4474","2532AH","home","4.29123654608061","52.0426513655734","2532"
23648,"home_4475","2532AH","home","4.29123654608061","52.0426513655734","2532"
23692,"home_4476","2532AH","home","4.29123654608061","52.0426513655734","2532"
22963,"home_4477","2532AH","home","4.29123654608061","52.0426513655734","2532"
22558,"home_4478","2532AH","home","4.29123654608061","52.0426513655734","2532"
23701,"home_4479","2532AH","home","4.29123654608061","52.0426513655734","2532"
22300,"home_4480","2532AH","home","4.29123654608061","52.0426513655734","2532"
24165,"home_4481","2532AH","home","4.29123654608061","52.0426513655734","2532"
23272,"home_4482","2532AH","home","4.29123654608061","52.0426513655734","2532"
23605,"home_4483","2532AH","home","4.29123654608061","52.0426513655734","2532"
23186,"home_4484","2532AH","home","4.29123654608061","52.0426513655734","2532"
23026,"home_4485","2532AH","home","4.29123654608061","52.0426513655734","2532"
24116,"home_4486","2532AH","home","4.29123654608061","52.0426513655734","2532"
22371,"home_4487","2532AH","home","4.29123654608061","52.0426513655734","2532"
23200,"home_4488","2532AH","home","4.29123654608061","52.0426513655734","2532"
23326,"home_4489","2532AH","home","4.29123654608061","52.0426513655734","2532"
22494,"home_4490","2532AH","home","4.29123654608061","52.0426513655734","2532"
24060,"home_4491","2532AH","home","4.29123654608061","52.0426513655734","2532"
23954,"home_4492","2532AH","home","4.29123654608061","52.0426513655734","2532"
22207,"home_4493","2532AH","home","4.29123654608061","52.0426513655734","2532"
22760,"home_4494","2532AH","home","4.29123654608061","52.0426513655734","2532"
22495,"home_4495","2532AH","home","4.29123654608061","52.0426513655734","2532"
23239,"home_4496","2532AH","home","4.29123654608061","52.0426513655734","2532"
23096,"home_4497","2532AH","home","4.29123654608061","52.0426513655734","2532"
23646,"home_4498","2532AH","home","4.29123654608061","52.0426513655734","2532"
23382,"home_4499","2532AJ","home","4.29207450381979","52.0422193746781","2532"
23459,"home_4500","2532AJ","home","4.29207450381979","52.0422193746781","2532"
22421,"home_4501","2532AJ","home","4.29207450381979","52.0422193746781","2532"
23162,"home_4502","2532AJ","home","4.29207450381979","52.0422193746781","2532"
24313,"home_4503","2532AJ","home","4.29207450381979","52.0422193746781","2532"
22804,"home_4504","2532AJ","home","4.29207450381979","52.0422193746781","2532"
22778,"home_4505","2532AJ","home","4.29207450381979","52.0422193746781","2532"
23492,"home_4506","2532AJ","home","4.29207450381979","52.0422193746781","2532"
24256,"home_4507","2532AJ","home","4.29207450381979","52.0422193746781","2532"
23452,"home_4508","2532AJ","home","4.29207450381979","52.0422193746781","2532"
23283,"home_4509","2532AJ","home","4.29207450381979","52.0422193746781","2532"
23779,"home_4510","2532AJ","home","4.29207450381979","52.0422193746781","2532"
24045,"home_4511","2532AJ","home","4.29207450381979","52.0422193746781","2532"
22433,"home_4512","2532AJ","home","4.29207450381979","52.0422193746781","2532"
24044,"home_4513","2532AJ","home","4.29207450381979","52.0422193746781","2532"
24126,"home_4514","2532AJ","home","4.29207450381979","52.0422193746781","2532"
23921,"home_4515","2532AJ","home","4.29207450381979","52.0422193746781","2532"
22774,"home_4516","2532AJ","home","4.29207450381979","52.0422193746781","2532"
24050,"home_4517","2532AJ","home","4.29207450381979","52.0422193746781","2532"
23868,"home_4518","2532AJ","home","4.29207450381979","52.0422193746781","2532"
23638,"home_4519","2532AJ","home","4.29207450381979","52.0422193746781","2532"
23840,"home_4520","2532AL","home","4.29195456373218","52.0442812692056","2532"
24091,"home_4521","2532AL","home","4.29195456373218","52.0442812692056","2532"
22627,"home_4522","2532AL","home","4.29195456373218","52.0442812692056","2532"
22329,"home_4523","2532AL","home","4.29195456373218","52.0442812692056","2532"
23106,"home_4524","2532AL","home","4.29195456373218","52.0442812692056","2532"
22827,"home_4525","2532AL","home","4.29195456373218","52.0442812692056","2532"
22185,"home_4526","2532AL","home","4.29195456373218","52.0442812692056","2532"
23981,"home_4527","2532AL","home","4.29195456373218","52.0442812692056","2532"
24096,"home_4528","2532AL","home","4.29195456373218","52.0442812692056","2532"
24110,"home_4529","2532AL","home","4.29195456373218","52.0442812692056","2532"
23710,"home_4530","2532AL","home","4.29195456373218","52.0442812692056","2532"
22816,"home_4531","2532AL","home","4.29195456373218","52.0442812692056","2532"
24274,"home_4532","2532AL","home","4.29195456373218","52.0442812692056","2532"
22417,"home_4533","2532AL","home","4.29195456373218","52.0442812692056","2532"
24316,"home_4534","2532AL","home","4.29195456373218","52.0442812692056","2532"
22552,"home_4535","2532AL","home","4.29195456373218","52.0442812692056","2532"
24150,"home_4536","2532AM","home","4.29512907083962","52.0455630989136","2532"
22373,"home_4537","2532AM","home","4.29512907083962","52.0455630989136","2532"
23362,"home_4538","2532AM","home","4.29512907083962","52.0455630989136","2532"
24305,"home_4539","2532AM","home","4.29512907083962","52.0455630989136","2532"
23937,"home_4540","2532AM","home","4.29512907083962","52.0455630989136","2532"
22140,"home_4541","2532AM","home","4.29512907083962","52.0455630989136","2532"
23636,"home_4542","2532AM","home","4.29512907083962","52.0455630989136","2532"
22666,"home_4543","2532AM","home","4.29512907083962","52.0455630989136","2532"
23624,"home_4544","2532AM","home","4.29512907083962","52.0455630989136","2532"
23144,"home_4545","2532AM","home","4.29512907083962","52.0455630989136","2532"
23764,"home_4546","2532AM","home","4.29512907083962","52.0455630989136","2532"
24205,"home_4547","2532AM","home","4.29512907083962","52.0455630989136","2532"
23251,"home_4548","2532AM","home","4.29512907083962","52.0455630989136","2532"
22516,"home_4549","2532AM","home","4.29512907083962","52.0455630989136","2532"
23783,"home_4550","2532AM","home","4.29512907083962","52.0455630989136","2532"
22217,"home_4551","2532AM","home","4.29512907083962","52.0455630989136","2532"
22584,"home_4552","2532AM","home","4.29512907083962","52.0455630989136","2532"
23201,"home_4553","2532AM","home","4.29512907083962","52.0455630989136","2532"
22265,"home_4554","2532AM","home","4.29512907083962","52.0455630989136","2532"
22981,"home_4555","2532AN","home","4.29450409615218","52.0450245937527","2532"
24104,"home_4556","2532AN","home","4.29450409615218","52.0450245937527","2532"
